"","feature","group","avgExpr","logFC","statistic","auc","pval","padj","pct_in","pct_out"
"75","LDB2","10",2.61250434071544,1.95646570789741,133491841,0.907350920133177,0,0,99.4845360824742,32.0632308495656
"76","RYR2","10",2.90325679201955,1.94373758926305,133000250,0.904009550781778,0,0,99.5274914089347,44.6698419228761
"77","UNC5D","10",2.52397719450208,1.86145065936417,132595195.5,0.901256374478822,0,0,99.0549828178694,32.9066253144928
"78","TRHDE","10",1.69722175463772,1.44002286790604,132142759.5,0.898181143679501,0,0,90.979381443299,17.442283652705
"79","PCLO","10",2.33280378879214,1.64057944677415,132070777.5,0.897691878317335,0,0,98.7113402061856,37.8024273304113
"80","ADGRL2","10",2.37110502273246,1.76058265405139,131857823,0.896244415610446,0,0,98.2817869415807,30.8084244505277
"81","LRFN5","10",2.44025648004853,1.71447960892953,131293022.5,0.892405437516146,0,0,98.926116838488,36.5128091523332
"82","KHDRBS3","10",2.40514319947078,1.5963140584895,131134310.5,0.891326663876069,0,0,98.3247422680412,43.9482886845895
"83","KCND3","10",1.90747006642972,1.38792881962976,130945621.5,0.890044135022722,0,0,95.6185567010309,35.3165498362264
"84","CHSY3","10",2.33135416546718,1.65457796464079,130797330,0.889036190057958,0,0,98.1958762886598,35.8023323891957
"85","RARB","10",1.41665280519176,1.23667405531031,130640452,0.88796988221036,0,0,86.9415807560137,14.3297941357976
"86","ZNF385B","10",2.08956973333164,1.57895854179502,130553986,0.887382168354048,0,0,96.9501718213058,27.8019526243334
"87","LINGO2","10",2.76946530631535,2.01200836497952,130311061,0.885730994614723,0,0,98.5395189003437,32.3353956675159
"88","BMPER","10",1.55578225752597,1.25238575071951,129860734,0.882670098797047,0,0,90.6786941580756,22.7479152491416
"89","CNKSR2","10",2.03088736457567,1.45771357052243,129603577.5,0.880922192819084,0,0,97.2079037800687,33.8544551165403
"90","GABRB3","10",2.14674499014775,1.48685065001365,129570651.5,0.880698393100895,0,0,97.8522336769759,36.8878269538111
"91","EPHA4","10",1.60579720004451,1.24051536316571,129426169,0.879716338105353,0,0,93.4278350515464,25.3888633954143
"92","SATB2","10",1.65066364202793,1.29422724212968,129125574,0.877673178405147,0,0,93.3848797250859,22.727344652436
"93","KCNQ5","10",3.17407735286116,2.18409530373548,128765151.5,0.875223368105418,0,0,99.8711340206186,38.291374590566
"94","GABRG3","10",1.89592295838102,1.4370420094221,128680062,0.874645010390517,0,0,95.6185567010309,25.9094577274238
"95","SNTG1","10",3.17818330565291,2.04781821860858,128629833,0.874303601289961,0,0,99.914089347079,44.1587417124231
"96","AC022639.1","10",1.4535623257187,1.24212273903903,128544764.5,0.873725386313142,0,0,85.4810996563574,16.3836890991661
"97","PTPRT","10",2.19670063538313,1.63217492653112,128488229,0.873341111607205,0,0,96.8213058419244,28.6200294317768
"98","SH3GL2","10",1.6601445553129,1.27633252882129,128101109,0.870709837024649,0,0,92.8694158075601,24.5454689304872
"99","ATRNL1","10",2.93903604524008,1.86501004293402,127783741.5,0.868552673777905,0,0,99.5704467353952,44.8581420004114
"100","SYN2","10",2.01264968073042,1.40573194968399,127526563.5,0.866804621663334,0,0,96.8642611683849,34.2294729180183
"101","CACNB4","10",1.35908510263968,1.10105596893037,127509325,0.86668745069079,0,0,88.573883161512,18.9803313448423
"102","DLGAP2","10",2.65180030807212,1.83138235158554,127448632,0.866274917243179,0,0,99.5274914089347,36.1330442900771
"103","CDH12","10",2.39164984561447,1.75221850251556,126837048,0.862117949289319,0,0,95.8762886597938,29.8938240739276
"104","SLC4A10","10",2.13406953637257,1.45069486271414,126814568.5,0.861965154969784,0,0,97.5085910652921,36.1995031409719
"105","CLSTN2","12",2.56630615536525,2.21104258927303,108671055,0.959837128340752,0,0,98.3671171171171,22.2058385229572
"106","CADPS2","12",2.48092370876652,2.058896006787,107880620,0.952855610948287,0,0,97.4099099099099,27.2553294953646
"107","NRG1","12",2.88306271644789,2.49770581799366,106838171,0.943648179819532,0,0,96.6779279279279,19.4403049459599
"108","RALYL","12",3.4889679531264,2.61177197248289,106209385,0.938094427271708,0,0,99.9436936936937,36.3723352523177
"109","KCNH7","12",2.50946470969762,2.01619794759235,104995118.5,0.927369418018781,0,0,96.6779279279279,26.869441089272
"110","PCLO","12",2.45466077686347,1.75162556967419,103544801,0.914559488232213,0,0,99.2117117117117,38.3158951512965
"111","FRMPD4","12",2.73470217385725,1.96209490401903,103506558.5,0.914221711338627,0,0,99.2117117117117,35.9676230215376
"112","PTPRT","12",2.51267531630325,1.94281949205913,102772284.5,0.907736235996777,0,0,97.5788288288288,29.1894774819997
"113","ARPP21","12",2.50455126986876,1.68321786653451,102710373,0.907189402653057,0,0,99.268018018018,42.7959654269087
"114","HECW1","12",2.33516650550719,1.67072182559987,102512999,0.905446096734391,0,0,98.4797297297297,36.3880217728906
"115","KCNQ5","12",3.37332993436974,2.3699869223599,102422740,0.904648884087777,0,0,99.0427927927928,38.8476681987168
"116","ZNF385B","12",2.25234644582499,1.73259795529258,102400127,0.904449154757983,0,0,96.3963963963964,28.4161320177571
"117","CELF4","12",2.02532240851454,1.49754235063159,101597926,0.897363714166723,0,0,97.3536036036036,31.8169696779557
"118","STXBP5L","12",2.85592740328639,1.87227340639178,101046992.5,0.892497593850262,0,0,99.0990990990991,44.3677547883104
"119","HS3ST4","12",2.23601338339388,1.78933687834339,100969710.5,0.891815000560334,0,0,93.9752252252252,23.0011451160018
"120","FOXP2","12",1.6072562116633,1.37846083582758,100803945.5,0.890350881144364,0,0,91.3288288288288,12.2260741344962
"121","GALNT17","12",2.21816010578174,1.6159084287142,100702238,0.889452549617807,0,0,96.7342342342342,32.6860029176928
"122","CPNE4","12",1.65985542846144,1.46508394135895,100382056,0.886624541999528,0,0,85.8671171171171,13.9813957866006
"123","NELL2","12",2.13641710118996,1.56232390281481,100072918.5,0.883894084931062,0,0,97.972972972973,31.4263753156912
"124","SH3GL2","12",1.75550814717635,1.36330116834416,100064677.5,0.883821296295904,0,0,93.8626126126126,25.1094134809958
"125","CCSER1","12",2.89974703089571,1.8778358848579,99986014.5,0.88312650532303,0,0,99.5495495495496,43.5708795432085
"126","GABRG3","12",1.96530853527072,1.49591732882314,99791305,0.881406733601474,0,0,96.0022522522522,26.5023765078668
"127","FSTL4","12",1.87549673014685,1.47716939295051,98654642,0.871367157287329,0,0,92.0608108108108,22.2827024737643
"128","SRRM4","12",1.73104636185283,1.27114675177617,98268387,0.867955559875237,0,0,94.9887387387387,29.0043765392398
"129","RBFOX3","12",1.80966683711651,1.33040416441665,98209258.5,0.867433307379914,0,0,95.2702702702703,28.8192755964799
"130","BMPER","12",1.48377121259216,1.16752417400953,98179194.5,0.867167767090217,0,0,89.6396396396396,23.3650723932924
"131","OLFM3","12",1.88527513816643,1.42576185942115,98169371,0.867081001023298,0,0,95.5518018018018,24.7925457654238
"132","RIMS1","12",2.09142710358169,1.36624328330263,97719671.5,0.863109030044492,0,0,96.9594594594595,40.984172300742
"133","POU6F2","12",1.61677679293602,1.28187458658282,97628919.5,0.862307462975219,0,0,90.4279279279279,19.8058008753078
"134","LDB2","12",2.34598869820383,1.66558417961724,97394613,0.86023795073839,0,0,98.2545045045045,32.681296961521
"135","TENM4","12",2.12071092620737,1.41705507878384,97319090,0.859570893816529,0,0,95.6644144144144,40.8524055279299
"136","CABP1","12",1.51198035546854,1.12901624611841,97216829,0.858667673501043,0,0,92.7927927927928,26.4929645955231
"137","PRKG1","12",2.2853184474365,1.6510801169155,96931272.5,0.856145495622683,0,0,93.2432432432432,30.8804843997553
"138","MIR137HG","12",1.40296308954876,1.09482543693935,96926162,0.856100357129785,0,0,90.1463963963964,20.8818961866068
"139","CNKSR2","12",1.92324191059286,1.33444691123128,96829513.5,0.85524670922236,0,0,95.7207207207207,34.4444618739117
"140","SORCS1","12",2.01301012873817,1.45713712419175,96747911.5,0.854525959531038,0,0,92.1171171171171,31.0514674739996
"141","KCNB2","12",1.7932507852901,1.38261150555772,96609189,0.853300693005041,0,0,88.1193693693694,24.3360680167532
"142","KHDRBS3","12",2.24132025424334,1.41410470859673,96589552,0.853127249196207,0,0,97.4662162162162,44.4430500870602
"143","DLGAP2","12",2.59048767518721,1.75250372873877,96505907,0.852388454706726,0,0,99.3806306306306,36.6860656637751
"144","PRKAG2","12",1.55997051061775,1.11217084394133,96422868.5,0.851655017128691,0,0,92.5112612612613,31.7040267298311
"145","STXBP5-AS1","12",1.37522543090697,1.10418986539156,96254046.5,0.850163896759236,0,0,85.2477477477478,19.9563914728074
"146","KHDRBS2","12",2.52665274579197,1.64935244534454,96169196,0.849414454690616,0,0,98.704954954955,40.3284757407959
"147","SYN2","12",1.94136841560576,1.32029266540472,96159695.5,0.849330541521301,0,0,96.1148648648649,34.7927026306295
"148","HCN1","12",1.82242924603259,1.29455218219668,96125099,0.849024967923892,0,0,94.1441441441441,30.300083138559
"149","MKL2","12",1.81648862419369,1.19226913369527,96010110,0.848009327544301,0,0,95.6081081081081,39.4484619366578
"150","CNTN5","12",2.73930685051031,1.89740956556303,95999249.5,0.847913402174547,0,0,95.777027027027,35.0091766145351
"151","EPHA5","12",1.37545759393845,1.07300955729127,95884309.5,0.846898194587472,0,0,86.3175675675676,21.9783839746506
"152","AFF3","12",2.09578466609988,1.35107721295753,95591320.5,0.844310369150465,0,0,96.6779279279279,39.8672920359535
"153","FMN1","12",1.82934465784348,1.26187058739688,95507293.5,0.843568200645861,0,0,94.4256756756757,32.7738474329009
"154","SNAP25","12",2.1575601088393,1.33657488748469,95496165.5,0.843469912582271,0,0,97.3536036036036,43.7983340915152
"155","ADARB2","13",4.17106582526567,3.23495234921361,106829657.5,0.971241181841843,0,0,99.8839907192575,42.3081142928794
"156","CNTN5","13",3.64144790613666,2.82238139002514,103439284.5,0.940417626319308,0,0,98.491879350348,34.9853450572875
"157","GALNTL6","13",3.06423365995951,2.45374024420207,101688646,0.924501707037082,0,0,96.3457076566125,29.0324603062648
"158","FSTL5","13",2.53160639733676,2.19966577235671,101642066.5,0.924078229795946,0,0,92.4013921113689,18.965219980878
"159","RGS12","13",2.15330740235388,1.67697333120866,100429106.5,0.913050611328416,0,0,94.5475638051044,32.8302064230968
"160","INPP4B","13",2.66471028859656,2.04850302603145,100364660.5,0.912464700911124,0,0,94.6635730858469,35.9712230215827
"161","GRIP1","13",2.95017439149435,2.27578985663323,100200669,0.910973773185628,0,0,96.2296983758701,33.4979075563079
"162","ZNF385D","13",2.50287524889726,2.0921383372128,97039559,0.882234560834113,0,0,88.3410672853828,22.2018463660444
"163","RAB3C","13",1.70323250712259,1.38704673747221,96006336,0.872841020209627,0,0,86.7169373549884,23.1673484741618
"164","PLD5","13",2.09664676409578,1.5979477011794,95768940.5,0.870682740464287,0,0,90.1392111368909,28.7424961991191
"165","MYT1L","13",2.53084594769156,1.66779721181946,95749148.5,0.870502801616584,0,0,97.7958236658933,39.9836993150578
"166","KCNC2","13",2.01815789511553,1.50890468242654,95203611,0.865543050751156,0,0,91.415313225058,29.2691337126377
"167","ROBO2","13",3.19124764220836,2.21192538911204,94889373.5,0.862686162429867,0,0,96.8677494199536,38.8285450071315
"168","KCNJ3","13",1.88304845263159,1.38046520393824,94870813,0.862517419756929,0,0,91.2412993039443,30.8239682763593
"169","LINGO2","13",2.66583110304669,1.8865262530749,94803069.5,0.86190153013843,0,0,95.5336426914153,33.0433692261877
"170","GABRB2","13",2.19435252132276,1.52391683167442,94470104.5,0.858874380864718,0,0,93.6194895591647,34.5793953072836
"171","CHRM3","13",2.55067911149642,1.77796256335406,94315639,0.857470058710322,0,0,95.7656612529002,34.0026018400966
"172","GRIA1","13",2.14719618940716,1.42635527760195,92517699,0.841124098128349,0,0,94.4895591647332,37.5323270795129
"173","SHISA9","13",2.03051034895565,1.36924918588286,91228732.5,0.829405467028043,0,0,91.0092807424594,34.8411466904907
"174","ANKRD30BL","13",1.70985937652005,1.20306463094888,91102846.5,0.828260975224188,0,0,88.3990719257541,31.5951160640115
"175","CACNA1B","13",1.96049350960247,1.29549958262811,90948305.5,0.826855966662001,0,0,92.4593967517401,35.6734220466764
"176","GRIN2B","13",2.11413960799051,1.35538622588712,90888464,0.826311918028472,0,0,94.7795823665893,38.3066096142694
"177","GABBR2","13",1.86042608886737,1.25122520484422,90707562,0.82466724859501,0,0,91.0672853828306,33.7063682387423
"178","CELF4","13",1.70709368750332,1.16949405755635,90499711.5,0.822777577037592,0,0,89.2691415313225,32.0888387329352
"179","FRMPD4","13",2.26540784739344,1.4785203569657,90462512.5,0.822439382555191,0,0,94.199535962877,36.154605727183
"180","CCSER1","13",2.62336956709961,1.59245978132893,90451532,0.822339553406181,0,0,97.5638051044083,43.6701619096879
"181","MTUS2","13",2.17145256743041,1.45436812871704,90222090,0.820253582857748,0,0,88.8631090487239,33.9759564897102
"182","SNTG1","13",2.85248502066978,1.69393250635392,89107528,0.810120549209147,0,0,96.8097447795824,44.7704581432893
"183","EPHA6","13",2.07136911588763,1.40978209399772,88986459,0.809019851131515,0,0,86.5429234338747,32.8349085437532
"184","XKR4","13",1.98504299471846,1.26752372311253,88639828,0.805868457501866,0,0,90.1972157772622,37.533894453065
"185","CHSY3","13",1.99943959272759,1.29803077150268,88376502.5,0.80347443531913,0,0,87.7030162412993,36.6765411200451
"186","PAK3","13",1.66437141447091,1.07541657903218,88084259.5,0.800817509860907,0,0,87.5870069605568,35.0919264588329
"187","DGKB","13",2.07171462357336,1.29322576109692,87011350.5,0.791063164208636,0,0,90.3132250580046,37.1655616683124
"188","KCNQ5","13",2.70945113297453,1.68623748612247,86946019.5,0.790469207819223,0,0,89.0951276102088,39.1655303208414
"189","GRIN1","13",1.75829275596672,1.05679623588819,86327229.5,0.784843482295279,0,0,91.1252900232019,39.0605162928481
"190","ATP8A2","13",1.97018072817922,1.1529159665289,86281728.5,0.784429810230338,0,0,92.92343387471,41.4068745003997
"191","CADPS","13",1.97500183919408,1.12650224148394,85474876.5,0.777094320176451,0,0,92.4013921113689,42.8331844328459
"192","SYN3","13",1.97619988847485,1.2040750629373,85100148,0.773687478296331,0,0,86.7749419953596,37.330135891287
"193","PCLO","13",1.73447769955892,1.01055441608719,83691574.5,0.760881440882506,0,0,86.8909512761021,38.698453002304
"194","CACNA2D3","13",1.88586433916379,1.02072057248412,81951440.5,0.745061023198183,1.18575755001899e-322,1.28704100741645e-320,88.1090487238979,42.3582702465479
"195","KCND2","13",1.98961227411178,1.04630104988657,80181431.5,0.728968997132943,1.35429193228237e-286,1.23331457913688e-284,88.1090487238979,40.9554709173837
"196","STXBP5L","13",2.02904190860182,1.02151824179657,79946528,0.726833373390456,6.58131187184886e-270,5.49549666394568e-268,93.2134570765661,44.5714017021677
"197","FGF13","14",2.90109444928837,2.72592497594049,71326583,0.981066814167058,0,0,97.6085031000886,13.4899683210137
"198","GRIP1","14",3.71245380017672,3.03040603293634,71043783,0.977177020441114,0,0,99.2914083259522,34.0238524131934
"199","SGCZ","14",3.56525184413588,2.99401947578227,69832023.5,0.960509783876568,0,0,98.9371124889283,25.5605938257035
"200","GRIN2A","14",3.14755277475326,2.27876928026517,69669863,0.958279335165479,0,0,98.7599645704163,42.140816199764
"201","PTPRT","14",3.03721846749287,2.45703909840639,69509857.5,0.956078527562875,0,0,98.2285208148804,29.8652090191937
"202","GRIK1","14",3.34483744891453,2.83943196788726,69459220.5,0.95538203716365,0,0,98.8485385296723,22.7001677122803
"203","ATP8A2","14",2.83969737610465,2.02702450363103,69269272,0.952769376330721,0,0,98.6713906111603,41.7820982669731
"204","FSTL5","14",2.69300482488009,2.34356959915069,69092017,0.950331309191781,0,0,96.4570416297609,19.5726442636189
"205","PTCHD4","14",2.22096380579306,2.03536164510488,68888937.5,0.947538037038429,0,0,93.3569530558016,12.8641530529847
"206","ADARB2","14",4.04126279843086,3.07298359368325,68850634,0.947011188686301,0,0,97.6085031000886,42.8799925461209
"207","UNC13C","14",2.31194134344729,2.04849874950617,68767156,0.945862984299263,0,0,94.1541186891054,18.2884030063979
"208","MYO16","14",2.24490419032007,2.00551125753888,68582414.5,0.943321943536811,0,0,94.0655447298494,15.6873097707932
"209","ALK","14",2.2837565986325,1.96877388493816,68425938,0.941169675828332,0,0,95.925597874225,19.9562084601528
"210","TMEM132D","14",2.74573560260603,2.04665307984566,67994069,0.93522950140602,0,0,98.6713906111603,35.7149512392074
"211","PRELID2","14",2.60764127627259,2.3326464189538,67978898,0.935020830753204,0,0,91.674047829938,19.4499658363874
"212","MTUS2","14",2.81246342920238,2.09317935427487,67872616.5,0.933558973921932,0,0,97.5199291408326,34.3313249270141
"213","NTNG1","14",2.23580068773676,1.96828334492236,67354429,0.926431525243138,0,0,92.2940655447298,16.1003789055221
"214","UNC5D","14",2.91958999888119,2.22934074052392,67037659,0.922074488614541,0,0,97.5199291408326,34.1651655382322
"215","NXPH1","14",2.78323287185823,2.37753650232987,66952013,0.920896464309547,0,0,96.5456155890168,16.6392322504503
"216","SLC6A1","14",2.22911365734438,1.62616610694805,66360103,0.912754993997228,0,0,94.5969884853853,38.8781911919995
"217","KCNC2","14",2.36264425242906,1.84548879132967,66114565,0.909377723233859,0,0,94.6855624446413,29.7860115535126
"218","SYN2","14",2.33055512844646,1.70303740117045,65781974,0.904803075478889,0,0,95.3941541186891,35.4214547487422
"219","RAB3C","14",1.99544749598374,1.67156898010112,65642478,0.902884367326151,0,0,90.0797165633304,23.6955711534878
"220","KCNAB1","14",2.46462293501872,1.78353213780738,65437907.5,0.900070587101917,0,0,96.1913197519929,37.8377538977576
"221","CCSER1","14",2.99856057460755,1.95951483439227,65176347.5,0.89647294054266,0,0,98.5828166519043,44.1502577799863
"222","MGAT4C","14",2.38308877658611,1.84218525666843,65148477.5,0.896089600545694,0,0,94.7741364038973,28.5033231877756
"223","KCNIP1","14",2.05526593574261,1.66180414803867,65072174,0.89504007835486,0,0,92.3826395039858,23.1380831107522
"224","CDK14","14",2.26436605521594,1.51123831972269,64940912.5,0.893234632247512,0,0,95.1284322409212,44.9841605068638
"225","GRIA1","14",2.42742360234708,1.6983165771037,64811263.5,0.891451365391873,0,0,96.014171833481,38.0318653332505
"226","GABRB2","14",2.38378119364059,1.70258605396741,64618203,0.888795900322468,0,0,95.659875996457,35.0891359711783
"227","KIAA1211","14",1.73681904969784,1.42338764110762,64056511.5,0.881070072625805,0,0,87.8653675819309,21.4764892229331
"228","GRK3","14",1.84760485246779,1.34946078556863,63570750.5,0.874388636663611,0,0,91.496899911426,35.5767438971365
"229","CELF4","14",1.97296123033423,1.42921704935319,63528983,0.873814142464713,0,0,94.1541186891054,32.531523697124
"230","ADAMTS9-AS2","14",1.83922637848741,1.55893996372796,63528821,0.873811914223611,0,0,85.4738706820195,17.2153549909932
"231","EGFR","14",1.68649670752111,1.36354150512612,63089704,0.867772046643854,0,0,87.7767936226749,20.6270575812162
"232","TENM4","14",2.15882237969653,1.44159726081229,62996188,0.866485773835949,0,0,94.8627103631532,41.4171687682465
"233","RIMS1","14",2.15320409971544,1.41537643237039,62795813.5,0.863729707807168,0,0,94.2426926483614,41.594198397416
"234","CNTN5","14",2.9051220408465,2.04706818345637,62533224.5,0.860117907790542,0,0,94.9512843224092,35.6342008820424
"235","SCN1A","14",1.99562911960352,1.38037995927507,62503987.5,0.859715765289957,0,0,92.6483613817538,36.4028821665942
"236","GRIN2B","14",2.25849791598054,1.48975207666426,62039297,0.853324145094038,0,0,95.4827280779451,38.8160755326418
"237","KCTD16","14",2.33619509511909,1.56535108512156,61982673,0.852545306056068,0,0,94.6855624446413,38.8486862538046
"238","XKR4","14",2.22142745013282,1.49634096060824,61953248.5,0.852140584572726,0,0,94.3312666076174,37.9480091931176
"239","PTPRM","14",2.14210746645564,1.41043065149627,61804550,0.850095299946286,0,0,92.8255093002657,43.3722591465308
"240","GRM5","14",2.64069606252844,1.65747951129928,61419873.5,0.844804238290634,0,0,96.9884853852967,42.3659854649357
"241","LINGO2","14",2.56217756528805,1.7636245016895,61336790,0.843661460083316,0,0,96.3684676705049,33.6061246040127
"242","ZNF385D","14",2.04116059974694,1.60299810030032,61305513,0.843231258250338,0,0,85.0310008857396,22.870985775514
"243","MCTP1","14",1.87752550157059,1.31074277976802,61234870,0.84225959382961,0,0,90.3454384410983,33.6604758059507
"244","ADGRL2","14",2.13751162286509,1.49011327507572,61004357,0.839088985551149,0,0,92.3826395039858,32.1681470898814
"245","PID1","14",1.72414221913667,1.30826856588424,60948088.5,0.838315036264486,0,0,85.1195748449956,26.7578731598236
"246","ZMAT4","14",1.6213106407372,1.21425765624815,60760585.5,0.835736012243992,0,0,86.5367581930912,25.1723709547177
"247","ADGRV1","15",3.0557238368915,2.51163943010612,58552331.5,0.873076199891448,0,0,87.3076923076923,26.1332092734744
"248","PITPNC1","15",3.01120447051549,2.25559086861456,58354758.5,0.870130180841102,0,0,87.3076923076923,37.3047995657905
"249","SLC1A2","15",3.20279324163679,2.41117205101267,57085365,0.851202202658937,0,0,87.5961538461538,35.5586570520276
"250","TNR","18",3.37033420600281,2.60487225158204,40940242.5,0.915148990246143,0,0,93.9130434782609,37.9440117220637
"251","LHFPL3","18",3.36392127682581,2.83217376678234,40478439,0.904826164075362,0,0,92.0289855072464,22.6266676949179
"252","VCAN","18",2.5585230547672,2.26341591727481,40133450,0.897114525948254,0,0,88.1159420289855,13.6484923266754
"253","PCDH15","18",3.14613915578114,2.57824210062592,39833026.5,0.890399073232721,0,0,90.8695652173913,24.1675021207681
"254","PTPRZ1","18",2.81399350456277,2.18726816732726,39096853,0.87394317570913,0,0,90.4347826086957,28.847073340017
"255","RALYL","19",2.44981447176609,1.51179573237794,22199760.5,0.789460225995741,4.89084905029374e-125,3.31819653817179e-121,96.0648148148148,37.7106601324259
"256","LDB2","19",1.82860217730759,1.11037398928753,21618118,0.768776056024685,1.2703858256101e-114,5.74595508923447e-111,91.2037037037037,34.0820057456255
"257","DLGAP2","19",2.05252376777371,1.17478492572317,21137076,0.751669406336575,1.3587854038126e-94,2.45831455257776e-91,92.3611111111111,38.0271304134085
"258","CDH18","19",1.78931077839083,1.0244455790379,21104992,0.750528446194647,1.5644515209062e-95,3.26585272110404e-92,88.1944444444444,36.7950470864763
"259","KCNQ5","19",2.38970853571292,1.33090354057322,21013243.5,0.747265717682564,9.13482592892928e-89,1.1804805050442e-85,94.212962962963,40.1225938272933
"260","KHDRBS2","19",1.93632818450144,1.02105529257689,20712444,0.736568789612128,6.06531867814027e-80,5.30969736410873e-77,90.5092592592593,41.5881892062126
"261","ADGRV1","2",3.65614528484534,3.35459154506105,327304375.5,0.98880616149057,0,0,99.8368382886149,20.4186038760853
"262","SLC1A2","2",4.21956798448047,3.70125472403113,326483626,0.986326627993957,0,0,99.5467730239304,30.5787465213551
"263","GPC5","2",3.80370201109945,3.2574949319022,325072737.5,0.982064249161272,0,0,99.3654822335025,28.777350064157
"264","PITPNC1","2",3.32450013460386,2.76592637024446,323625780.5,0.977692905225444,0,0,99.583031182016,32.4467996467197
"265","RYR3","2",2.87547153727162,2.58744793234438,320949958.5,0.969609086374535,0,0,98.2052211747643,17.7223416487527
"266","RNF219-AS1","2",2.64152951009949,2.54904617304588,319291229,0.964597965006723,0,0,95.1595358955765,5.33086703661118
"267","SLC4A4","2",2.56229969011696,2.33085412574993,318488788,0.962173742587391,0,0,96.047860768673,17.2274158876169
"268","SLC1A3","2",3.84788225795987,2.96962594929299,317940475.5,0.960517257618029,0,0,99.6192893401015,42.8719025479511
"269","TPD52L1","2",2.21698202367591,2.09298734890852,316997071.5,0.957667177515831,0,0,94.4162436548223,9.2436134579813
"270","ATP1A2","2",2.21544058460985,2.03216517938536,316931786,0.957469946102235,0,0,96.2291515591008,12.5447849489243
"271","GLIS3","2",2.36707300078949,2.13121316311474,316059714.5,0.954835365763543,0,0,96.6098622189993,15.2343815094403
"272","ZNRF3","2",2.30340868058929,1.99545642178851,315146533.5,0.952076591158172,0,0,96.2835387962292,24.2480294622473
"273","BMPR1B","2",1.99693036170587,1.90228154489774,313126426.5,0.945973726674864,0,0,92.2407541696882,6.77231748571048
"274","SFXN5","2",2.23059197082202,1.90170658582417,312666108,0.944583076860443,0,0,95.540246555475,26.3777100101651
"275","RFX4","2",1.95760506984783,1.84817900802361,312661543,0.944569285721476,0,0,92.6577229876722,7.60385942108684
"276","PREX2","2",2.41500198842548,2.03056390474949,312426967,0.943860617547445,0,0,95.8846990572879,24.5296538852505
"277","NEBL","2",2.74090624678529,1.92222043720693,311872981,0.942186992594089,0,0,99.0935460478608,44.4400006665667
"278","CARMIL1","2",2.25176586285472,1.85764923706786,311744855,0.941799916258633,0,0,96.1566352429297,26.9959506074089
"279","PARD3B","2",2.22965119474075,1.91475226709119,311102244.5,0.939858551371996,0,0,96.3923132704859,19.5170724391341
